rooms,price,flat_area,district,address,latitude,longitude,subway,prestigious
2,9500.0,113.0,Дарницький,"Драгоманова вул., 12А",50.41333771,30.63445663,,1
3,10000.0,111.0,Шевченківський,"Януша Корчака вул. (Баумана), 20-А",50.46511078,30.41597366,,3
2,8500.0,95.0,Печерський,"Джона Маккейна, 22а",50.41675186,30.53889656,,3
1,9000.0,71.0,Голосіївський,"Моторний пров., 11",50.37799835,30.54034042,,3
1,10000.0,72.0,Дніпровський,"Воскресенська вул., 16г",50.46929932,30.6015625,,1
3,14000.0,112.0,Дніпровський,"Ігоря Шамо бульв. (Давидова Олексія), 1/5",50.43494415,30.59871292,,1
1,9000.0,73.0,Дніпровський,"Харківське шосе, 15а",50.43442917,30.6347332,,1
2,16500.0,128.0,Шевченківський,"Берестейський просп. (Перемоги), 80/57",50.45841217,30.42409325,,3
5,62797.99999999999,370.0,Печерський,"Євгена Коновальця вул. (Щорса), 36 в",50.42493057,30.53445053,,3
4,132984.0,430.0,Шевченківський,"Десятинна вул., 11",50.45719147,30.5195179,Поштова площа,3
1,7000.0,62.0,Дарницький,"Ревуцького вул., 19/1",50.41562271,30.64534378,,1
3,9000.0,162.0,Дніпровський,"Алма-Атинська вул., 109-В",50.45193481,30.68029976,,1
2,8500.0,84.0,Солом'янський,"Антонова авіаконструктора вул., 18",50.43349838,30.45039749,,2
3,18000.0,163.0,Печерський,"Старонаводницька вул., 4Б",50.42722321,30.54369545,,3
3,6500.0,118.0,Дніпровський,"Алма-Атинська вул., 43/57",50.44377518,30.66506004,,1
1,11000.0,88.0,Святошинський,"Ушакова Миколи вул., 1-В",50.45956421,30.33758926,,2
4,13000.0,231.0,Дарницький,"Урлівська вул., 8-А",50.40370941,30.62470055,,1
3,15000.0,148.5,Подільський,"Тираспольська вул., 47",50.47958755,30.4140377,,3
3,22000.0,178.0,Шевченківський,"Дмитрівська вул., 15-17",50.44987869,30.49085808,,3
1,13000.0,54.0,Голосіївський,"Васильківська вул., 100-а",50.38207245,30.4763031,Виставковий центр,3
1,9000.0,71.0,Святошинський,"Стеценка вул., 75в",50.49700546,30.36901283,,2
3,33246.0,164.0,Подільський,"Кожум'яцька вул., 20в",50.46003342,30.5092907,Контрактова площа,3
2,6000.0,87.0,Деснянський,"Каштанова вул., 15",50.50320053,30.58270073,,1
3,19000.0,142.0,Оболонський,"Полярна вул., 8е",50.51722336,30.46732521,,2
3,25000.0,175.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 2 г к1",50.49211121,30.52439308,,2
2,29000.0,113.0,Голосіївський,"Володимирська вул., 71",50.43840027,30.51117325,Площа Льва Толстого,3
1,10000.0,60.0,Подільський,"Гонгадзе Георгiя просп. (Радянської України), 11",50.51262283,30.41010094,,3
2,12000.0,89.0,Оболонський,"Оболонський просп., 7",50.50431824,30.49736595,Оболонь,2
3,25858.0,235.0,Шевченківський,"Пушкінська вул., 32б",50.4417305,30.51564217,,3
2,7000.0,102.5,Деснянський,"Лісківська вул., 32/51",50.52981186,30.59323692,,1
2,9000.0,85.0,Шевченківський,"Студентська вул., 12/14",50.45863342,30.48920631,,3
2,17500.0,108.0,Подільський,"Сергія Данченка вул., 28",50.49620819,30.43836021,,3
3,15000.0,108.0,Голосіївський,"Антоновича вул. (Горького), 170/172",50.41493988,30.52140045,Либідська,3
1,22164.0,95.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 4 ",50.49254608,30.52513504,,2
2,33246.0,106.0,Печерський,"ул. Предславинская, 55",50.41569138,30.52665329,Либідська,3
3,129290.0,290.0,Голосіївський,"Тарасівська вул., 9В",50.43780518,30.50836563,Площа Льва Толстого,3
2,20000.0,52.0,Шевченківський,"Шолуденка вул., 1",50.45097733,30.47659492,,3
3,13000.0,132.0,Святошинський,"Перемоги вул., 103",50.45624161,30.37757683,,2
2,23000.0,175.0,Голосіївський,"Тарасівська вул., 19",50.43581772,30.50663376,Олімпійська,3
2,9000.0,83.0,Дніпровський,"Тичини Павла просп., 12А",50.42655945,30.59570122,,1
3,14500.0,162.0,Подільський,"Порика Василя просп., 7А",50.51096725,30.41839218,,3
2,31399.0,98.0,Шевченківський,"Златоустівська вул., 34",50.45150757,30.48743248,,3
3,20000.0,125.0,Печерський,"Велика Васильківська вул. (Червоноармійська), 85-87",50.42549515,30.51822281,Палац Україна,3
2,8000.0,86.0,Подільський,"Свободи просп., 32",50.5150528,30.4267025,,3
1,10000.0,83.0,Дарницький,"Пчілки Олени вул., 3В",50.41584778,30.63031387,,1
3,19900.0,133.0,Дарницький,"Григоренка Петра просп., 12а",50.41285706,30.62263298,,1
1,20000.0,88.0,Солом'янський,"Липківского Василя вул. (Урицького), 16-В",50.43561935,30.48748589,,2
1,5000.0,82.0,Дніпровський,"Дашкевича Остафія, 11",50.43724823,30.61781693,,1
3,16000.0,102.0,Печерський,"Лаврська вул., 4",50.43844986,30.55103111,,3
3,7000.0,107.0,Деснянський,"Шолом-Алейхема вул., 20",50.47309113,30.63730431,,1
2,29552.0,90.0,Голосіївський,"Микільсько-Ботанічна вул., 7/9",50.43841934,30.50587273,,3
2,13000.0,88.0,Дніпровський,"Запорожця Петра вул., 26а",50.47798538,30.60601425,,1
3,22000.0,180.0,Шевченківський,"Руданського вул., 4-6",50.46895599,30.43120766,,3
2,20000.0,94.0,Шевченківський,"Руданського вул., 3а",50.4679985,30.43033981,,3
1,5500.0,55.0,Деснянський,"Братиславська вул., 14",50.46663284,30.6270752,,1
2,29552.0,100.0,Печерський,"Євгена Коновальця вул. (Щорса), 32",50.42784882,30.53157425,,3
2,8000.0,100.0,Деснянський,"Закревського Миколи вул., 5",50.49830627,30.59319878,,1
2,13000.0,83.0,Святошинський,"Академіка Єфремова вул. (Уборевича командарма), 8-А",50.46533585,30.35454369,,2
2,16900.0,85.0,Шевченківський,"Нагірна вул., 18/16",50.47318268,30.48235893,,3
6,39000.0,375.0,Шевченківський,"Бульварно-Кудрявська вул. (Воровського), 15-Д",50.45286179,30.50278282,,3
2,18900.0,76.0,Печерський,"Миколи Міхновського бульв. (Дружби Народів), 14",50.41362,30.53720093,,3
3,27705.0,135.0,Шевченківський,"Пимоненка Миколи вул., 19",50.46066666,30.49198532,,3
1,5500.0,56.0,Оболонський,"Вишгородська вул., 46б",50.51511765,30.45164108,,2
1,7900.0,62.0,Святошинський,"Котельникова Михайла вул., 87",50.45018387,30.35677147,,2
2,15900.0,100.0,Солом'янський,"Вацлава Гавела бульв. (Лепсе Івана), 28",50.42878342,30.41377831,,2
2,8000.0,78.0,Солом'янський,"Героїв Севастополя вул., 32",50.43322754,30.42127609,,2
2,13900.0,80.0,Солом'янський,"Любомира Гузара просп. (Комарова), 19-Б",50.43322754,30.40461731,,2
2,16000.0,105.0,Подільський,"Набережно-Хрещатицька вул., 11",50.46251678,30.52543449,Поштова площа,3
2,9000.0,79.0,Подільський,"Івана Виговського вул. (Гречка маршала), 3",50.48626709,30.40540123,,3
2,11500.0,73.0,Голосіївський,"Жилянська вул., 62/64",50.43621445,30.50285339,,3
1,13500.0,84.0,Дніпровський,"Регенераторна вул., 4к1",50.43731689,30.62283516,,1
2,13000.0,91.0,Шевченківський,"Микільсько-Ботанічна вул., 17/4",50.44164658,30.50333405,,3
1,6500.0,56.0,Дніпровський,"Соборності просп. (Возз'єднання), 6",50.4418869,30.62233353,,1
1,6500.0,68.0,Оболонський,"Тимошенка маршала вул., 12",50.51143646,30.49454689,Мінська,2
5,44328.0,370.0,Шевченківський,"Шевченка Тараса бульв., 33-Б",50.44560242,30.49598694,,3
1,5000.0,63.0,Деснянський,"Бальзака Оноре вул., 65а",50.52240753,30.60762405,,1
2,15000.0,148.0,Святошинський,"Львівська вул., 26а",50.45461655,30.37338829,,2
2,10000.0,82.0,Святошинський,"Вернадського академіка бульв., 14а",50.46027756,30.37963104,,2
2,9000.0,81.0,Дніпровський,"Пантелеймона Куліша вул. (Челябінська), 7",50.45930099,30.59541702,,1
3,45000.0,161.0,Шевченківський,"Хмельницького Богдана вул., 39",50.44741821,30.50321388,,3
2,29552.0,104.0,Шевченківський,"ул. Бульварно-Кудрявская, 15",50.45157242,30.50367165,,3
3,10000.0,119.0,Оболонський,"Оболонський просп., 40",50.52056503,30.50026321,Героїв Дніпра,2
1,5000.0,60.0,Голосіївський,"Голосіївський просп. (40-річчя Жовтня), 48",50.40243149,30.51492882,Деміївська,3
1,7000.0,82.0,Деснянський,"Закревського Миколи вул., 95",50.53026962,30.62737274,,1
2,11000.0,83.0,Печерський,"Лесі Українки бульв., 28",50.42471313,30.54006767,,3
2,5000.0,88.0,Святошинський,"Кольцова бульв., 18а",50.42407227,30.37968063,,2
2,12000.0,128.0,Дарницький,"ул. Ахматовой, 31",50.40747833,30.62745667,,1
2,11000.0,142.0,Дарницький,"Княжий Затон вул., 11",50.40120316,30.62379456,,1
3,12500.0,121.0,Печерський,"Звіринецька вул., 61",50.40650558,30.55506897,,3
3,13500.0,173.0,Святошинський,"Прилужна вул., 4/15",50.46013641,30.34499931,,2
3,17000.0,162.0,Солом'янський,"Пулюя вул., 1А",50.41643143,30.46621704,,2
4,36940.0,193.6,Шевченківський,"Пушкінська вул., 10",50.44653702,30.51830292,,3
1,8000.0,58.0,Шевченківський,"Нагірна вул., 12",50.47428131,30.48096466,,3
2,15000.0,132.0,Дніпровський,"Микільсько-Слобідська вул., 6б",50.45420074,30.58879662,,1
3,14000.0,181.0,Святошинський,"Краснова Миколи вул., 17",50.4594574,30.37212563,,2
1,8000.0,55.0,Дніпровський,"Микільсько-Слобідська вул., 4б",50.45608521,30.58930969,,1
