rooms,price,flat_area,district,address,subway,prestigious,Closest_subway,Closest_subway_location,Distance Text,Distance Value,Duration Text,Duration Value,target_location
4,36940.0,175.0,Голосіївський,"Антоновича вул. (Горького), 4/6",Площа Льва Толстого,3,Ploshcha Lva Tolstogo,"50.4401898, 30.5183801",0.5 km,495.0,6 mins,367.0,"50.43902588,30.51334381"
1,5000.0,51.0,Дніпровський,"Кібальчича Миколи вул., 21",,1,Chernihivska,"50.459892, 30.63029200000001",4.5 km,4453.0,56 mins,3333.0,"50.4934845,30.6041317"
2,66492.0,156.0,Печерський,"Драгомирова вул., 14Б",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",1.0 km,968.0,13 mins,807.0,"50.41165543,30.54471016"
1,14999.0,55.0,Печерський,"Лесі Українки бульв., 15",,3,Pecherska,"50.4272737, 30.539398",0.4 km,406.0,5 mins,304.0,"50.43033981,30.53624535"
2,10000.0,90.0,Шевченківський,"Вільгельма Котарбінського вул. (Кравченка Миколи), 19",,3,Lukianivska,"50.46114710000001, 30.48363239999999",0.8 km,801.0,10 mins,605.0,"50.45780945,30.4837532"
1,5000.0,52.0,Дніпровський,"Воскресенський бульв. (Перова), 4",,1,,,,,,,"nan,nan"
2,8500.0,83.0,Деснянський,"Мілютенка вул., 17",,1,Lisova,"50.4646598, 30.64556570000001",2.3 km,2338.0,29 mins,1759.0,"50.47494888,30.62842751"
1,6000.0,74.0,Дарницький,"Бориспільська вул., 12",,1,Chervonyi khutir,"50.40947300000001, 30.696203",3.3 km,3285.0,40 mins,2416.0,"50.42630768,30.67807388"
3,8500.0,127.0,Дніпровський,"Романа Шухевича просп. (Ватутіна), 4б",,1,Livoberezhna,"50.451864, 30.59815699999999",6.3 km,6294.0,1 hour 18 mins,4687.0,"50.49219513,30.57932281"
2,10500.0,134.0,Дніпровський,"Воскресенська вул., 14б",,1,Darnytsia,"50.455958, 30.61296999999999",2.3 km,2302.0,29 mins,1740.0,"50.46860504,30.60303688"
2,11000.0,90.0,Дніпровський,"Юності вул., 2",,1,Darnytsia,"50.455958, 30.61296999999999",1.8 km,1844.0,23 mins,1371.0,"50.46282959,30.61655045"
4,30000.0,282.0,Дніпровський,"Окіпної Раїси вул., 4",,1,Livoberezhna,"50.451864, 30.59815699999999",0.5 km,522.0,7 mins,404.0,"50.44994354,30.59489822"
1,12000.0,40.0,Дніпровський,"Ентузіастів вул., 35",,1,Livoberezhna,"50.451864, 30.59815699999999",1.3 km,1273.0,17 mins,998.0,"50.44219971,30.60032654"
2,13000.0,105.0,Дніпровський,"Комбінатна вул., 25",,1,Livoberezhna,"50.451864, 30.59815699999999",1.5 km,1494.0,18 mins,1094.0,"50.4609108,30.58547783"
2,10000.0,79.0,Дніпровський,"Миру просп., 5",,1,Darnytsia,"50.455958, 30.61296999999999",2.9 km,2938.0,37 mins,2215.0,"50.44290161,30.62244034"
3,18000.0,194.0,Дніпровський,"Інтернаціонального Легіону вул. (Петра Запорожця), 26а",,1,Darnytsia,"50.455958, 30.61296999999999",3.8 km,3812.0,47 mins,2827.0,"50.47957993,30.60447693"
1,9900.0,71.0,Дніпровський,"Комбінатна вул., 25а",,1,Livoberezhna,"50.451864, 30.59815699999999",1.7 km,1673.0,20 mins,1221.0,"50.46155167,30.58486557"
2,34000.0,146.0,Солом'янський,"Мокра вул. (Кудряшова), 20б",,2,Vokzalna,"50.44133530000001, 30.489963",1.7 km,1710.0,21 mins,1254.0,"50.42970276,30.48594475"
2,9500.0,78.5,Дніпровський,"Леоніда Каденюка просп. (Гагаріна Юрія), 12/1",,1,Chernihivska,"50.459892, 30.63029200000001",1.6 km,1586.0,19 mins,1168.0,"50.44734955,30.62888527"
2,10000.0,93.0,Дніпровський,"Пантелеймона Куліша вул. (Челябінська), 9",,1,Livoberezhna,"50.451864, 30.59815699999999",1.1 km,1087.0,13 mins,791.0,"50.46017838,30.59546852"
1,13000.0,86.0,Дніпровський,"Гната Хоткевича вул. (Червоногвардійська), 12",,1,Chernihivska,"50.459892, 30.63029200000001",0.6 km,565.0,7 mins,415.0,"50.45566177,30.63223076"
2,11000.0,99.0,Дніпровський,"Воскресенська вул., 12а",,1,Darnytsia,"50.455958, 30.61296999999999",2.2 km,2217.0,28 mins,1676.0,"50.46797562,30.60243607"
1,10000.0,87.0,Дніпровський,"Навої Алішера просп., 69",,1,Darnytsia,"50.455958, 30.61296999999999",2.6 km,2641.0,33 mins,1983.0,"50.47171402,30.5993824"
2,10000.0,78.0,Деснянський,"Кіото вул., 3",,1,Chernihivska,"50.459892, 30.63029200000001",0.5 km,512.0,7 mins,429.0,"50.46294403,30.63103294"
2,15000.0,86.0,Дніпровський,"Окіпної Раїси вул., 5",,1,Livoberezhna,"50.451864, 30.59815699999999",0.5 km,503.0,6 mins,375.0,"50.44910812,30.59539413"
3,15000.0,210.0,Дніпровський,"Митрополита Андрея Шептицького вул. (Луначарського Анатолія), 12",,1,Livoberezhna,"50.451864, 30.59815699999999",0.3 km,333.0,4 mins,254.0,"50.45417023,30.59875298"
2,12000.0,111.0,Дніпровський,"Миропільська вул., 39",,1,Darnytsia,"50.455958, 30.61296999999999",2.6 km,2579.0,33 mins,1983.0,"50.47137451,30.61274338"
1,7000.0,52.0,Дарницький,"Харківське шосе, 176б",,1,Vyrlytsia,"50.4029499, 30.666911",1.3 km,1331.0,17 mins,1001.0,"50.41064072,30.664608"
2,12500.0,90.0,Дніпровський,"Ентузіастів вул., 29/1",,1,Livoberezhna,"50.451864, 30.59815699999999",1.5 km,1532.0,20 mins,1196.0,"50.44112396,30.60326767"
3,14000.0,200.0,Дніпровський,"Окіпної Раїси вул., 10б",,1,Livoberezhna,"50.451864, 30.59815699999999",1.0 km,1007.0,13 mins,754.0,"50.44849396,30.58945465"
1,5000.0,44.0,Деснянський,"Кубанської України вул. (Жукова маршала), 29а",,1,Lisova,"50.4646598, 30.64556570000001",2.3 km,2306.0,29 mins,1718.0,"50.47529602,30.6362114"
1,10000.0,89.0,Дніпровський,"Воскресенська вул., 14д",,1,Darnytsia,"50.455958, 30.61296999999999",2.3 km,2339.0,29 mins,1768.0,"50.46817398,30.60421371"
2,9000.0,90.0,Дніпровський,"Русанівська набережна вул., 4/1",,1,Hidropark,"50.445978, 30.576884",3.1 km,3054.0,38 mins,2254.0,"50.43464279,30.59415245"
1,13000.0,101.0,Дніпровський,"Червоноткацька вул., 43",,1,Chernihivska,"50.459892, 30.63029200000001",0.6 km,581.0,7 mins,426.0,"50.45538712,30.63175392"
1,9000.0,75.0,Дніпровський,"Дніпровська наб., 13",,1,Hidropark,"50.445978, 30.576884",4.3 km,4289.0,53 mins,3180.0,"50.42292786,30.5931778"
1,12000.0,78.0,Дніпровський,"Воскресенська вул., 18",,1,Darnytsia,"50.455958, 30.61296999999999",2.6 km,2550.0,32 mins,1898.0,"50.47016907,30.60247231"
1,8000.0,50.0,Деснянський,"Матеюка Миколи вул., 9",,1,Lisova,"50.4646598, 30.64556570000001",1.8 km,1803.0,23 mins,1351.0,"50.47041702,30.63719559"
2,12000.0,129.0,Дніпровський,"Микільсько-Слобідська вул., 4в",,1,Livoberezhna,"50.451864, 30.59815699999999",0.9 km,937.0,12 mins,741.0,"50.4533844,30.58917809"
1,10500.0,58.0,Деснянський,"Братиславська вул., 2",,1,Chernihivska,"50.459892, 30.63029200000001",0.4 km,387.0,6 mins,340.0,"50.46278381,30.62957382"
3,15500.0,185.0,Дніпровський,"Микільсько-Слобідська вул., 2б",,1,Livoberezhna,"50.451864, 30.59815699999999",0.7 km,715.0,9 mins,557.0,"50.45423126,30.5920105"
2,24011.0,90.0,Печерський,"Велика Васильківська вул. (Червоноармійська), 49",Олімпійська,3,Olimpiiska,"50.4312893, 30.5168687",0.5 km,531.0,6 mins,382.0,"50.43466187,30.51647568"
1,29552.0,83.0,Шевченківський,"Бульварно-Кудрявська вул. (Воровського), 17Б",,3,Universytet,"50.4432683, 30.5046312",1.5 km,1453.0,19 mins,1153.0,"50.45244217,30.50216103"
1,36940.0,86.0,Подільський,"Дегтярна вул., 7",Контрактова площа,3,Kontraktova ploshcha,"50.4659213, 30.5150353",1.4 km,1365.0,17 mins,1033.0,"50.45951462,30.51029396"
3,10990.0,181.0,Дарницький,"Бориса Гмирі вул., 1Б/6",,1,Pozniaky,"50.3978642, 30.6347451",0.6 km,615.0,8 mins,458.0,"50.39525604,30.63021469"
2,4000.0,96.0,Подільський,"Світлицького вул., 24а",,3,Syrets,"50.47676180000001, 30.4327791",5.6 km,5580.0,1 hour 9 mins,4144.0,"50.5133934,30.43098831"
1,3000.0,115.0,Подільський,"Копилівська вул., 67б",,3,Dorohozhychi,"50.4735721, 30.4487602",3.0 km,2976.0,41 mins,2459.0,"50.49020004,30.46138191"
2,12000.0,112.0,Дарницький,"Ващенка Григорія вул., 5",,1,Osokorky,"50.395248, 30.616231",1.3 km,1304.0,17 mins,991.0,"50.38711548,30.62419128"
2,18000.0,83.0,Дарницький,"Бажана Миколи просп., 1а",,1,Slavutych,"50.3942606, 30.6048644",1.3 km,1287.0,16 mins,969.0,"50.39606476,30.59858894"
1,12000.0,61.0,Дарницький,"Софії Русової вул., 3",,1,Osokorky,"50.395248, 30.616231",1.2 km,1236.0,16 mins,958.0,"50.3888588,30.62589073"
1,13500.0,82.0,Дарницький,"Княжий Затон вул., 14в",,1,Osokorky,"50.395248, 30.616231",0.9 km,880.0,11 mins,677.0,"50.40210342,30.61614227"
2,11500.0,128.0,Дарницький,"Чавдар Єлизавети вул., 14",,1,Osokorky,"50.395248, 30.616231",1.0 km,1007.0,13 mins,773.0,"50.39004898,30.6242466"
2,12000.0,85.0,Дарницький,"Олійника Степана вул., 5",,1,Kharkivska,"50.40067610000001, 30.6520895",1.2 km,1150.0,15 mins,885.0,"50.40803909,30.64563179"
2,16000.0,123.0,Дарницький,"Дніпровська наб., 19",,1,Osokorky,"50.395248, 30.616231",1.5 km,1508.0,20 mins,1174.0,"50.40762329,30.61124229"
1,12000.0,84.0,Дарницький,"Центральна вул., 21",,1,Slavutych,"50.3942606, 30.6048644",1.1 km,1077.0,14 mins,813.0,"50.39183426,30.60372162"
1,12000.0,70.0,Святошинський,"Берестейський просп. (Перемоги), 119",,2,Zhytomyrska,"50.45624509999999, 30.3654504",0.4 km,383.0,5 mins,280.0,"50.45351028,30.36357307"
