link,rooms,price,flat_area,premium,district,address,latitude,longitude,subway,floor,type_of_house,type_of_rooms,type_of_condition,Unnamed: 14,prestigious,code type,closest_subway,subway_location,distance_to_subway,distance_category
https://rieltor.ua/flats-rent/view/10804188/,3.0,33246.0,234.0,ПРЕМІУМ,Печерський,"Ковпака вул., 17",50.41722488,30.52476311,Либідська,13,Кухня-вітальня,Кухня-вітальня,Євроремонт,,3,4,"Палац ""Україна""","50.420833, 30.520833",0.4883628740181915,1
https://rieltor.ua/flats-rent/view/10834031/,1.0,19500.0,90.0,ПРЕМІУМ,Дарницький,"Зарічна вул., 3А",50.39686584,30.60003853,,4,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,1,5,Славутич,"50.394167, 30.604167",0.4191664021197528,1
https://rieltor.ua/flats-rent/view/10549406/,3.0,33246.0,207.0,ПРЕМІУМ,Голосіївський,"Юлії Здановської вул. (Ломоносова), 71",50.38745499,30.4716835,Виставковий центр,5,Бетонно монолітний,Роздільне,Чудовий стан,,2,4,Виставковий центр,"50.382581, 30.477536",0.6825718950388779,1
https://rieltor.ua/flats-rent/view/10809929/,1.0,17000.0,109.0,ПРЕМІУМ,Голосіївський,"Жилянська вул., 59",50.43771744,30.49960899,,6,Бетонно монолітний,Студія,Євроремонт,,2,4,Університет,"50.444167, 30.505833",0.841778424108724,1
https://rieltor.ua/flats-rent/view/10790376/,3.0,27705.0,175.0,ПРЕМІУМ,Печерський,"Старонаводницька вул., 4",50.42804718,30.54453468,,16,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,3,5,Печерська,"50.4275, 30.538889",0.4045236239234362,1
https://rieltor.ua/flats-rent/view/10830107/,1.0,13500.0,68.0,ПРЕМІУМ,Голосіївський,"Максимовича вул. (Трутенка Онуфрія), 26б",50.39363098,30.47339249,Васильківська,15,Бетонно монолітний,Студія,Дизайнерський ремонт,,2,5,Васильківська,"50.393333, 30.488056",1.0399957253929426,1
https://rieltor.ua/flats-rent/view/10834161/,1.0,14500.0,58.0,ПРЕМІУМ,Печерський,"Михайла Бойчука вул. (Кіквідзе), 14",50.41415405,30.54849243,,3,Сталінка,Студія,Євроремонт,,3,4,Дружби народів,"50.418056, 30.545",0.4994822224685001,1
https://rieltor.ua/flats-rent/view/10832352/,2.0,59104.0,124.0,ПРЕМІУМ,Печерський,"Євгена Коновальця вул. (Щорса), 26а",50.42743301,30.53043365,,13,Бетонно монолітний,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Печерська,"50.4275, 30.538889",0.5989999211429345,1
https://rieltor.ua/flats-rent/view/10814596/,2.0,36940.0,134.0,ПРЕМІУМ,Подільський,"Дегтярна вул., 6",50.45929718,30.51029205,Контрактова площа,2,None,None,Дизайнерський ремонт,,2,5,Контрактова площа,"50.465, 30.516667",0.7782951469829017,1
https://rieltor.ua/flats-rent/view/10823276/,3.0,29552.0,236.0,ПРЕМІУМ,Печерський,"Старонаводницька вул., 6",50.42844391,30.54623985,,14,None,None,Дизайнерський ремонт,,3,5,Печерська,"50.4275, 30.538889",0.5311810778413999,1
https://rieltor.ua/flats-rent/view/10819994/,5.0,36940.0,550.0,ПРЕМІУМ,Дніпровський,"Окіпної Раїси вул., 10",50.44779968,30.59031296,,20,None,Суміжно-роздільна,Дизайнерський ремонт,,1,5,Лівобережна,"50.451389, 30.598889",0.7266409439956849,1
https://rieltor.ua/flats-rent/view/10833864/,2.0,25998.0,148.0,ПРЕМІУМ,Печерський,"Василя Тютюнника вул. (Барбюса Анрі), 37/1",50.42111969,30.5263195,Палац Україна,8,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,3,5,"Палац ""Україна""","50.420833, 30.520833",0.3900067764838144,1
https://rieltor.ua/flats-rent/view/10803385/,2.0,12000.0,148.0,ПРЕМІУМ,Святошинський,"Палладіна академіка просп., 25",50.46718216,30.35410118,,11,Бетонно монолітний,Роздільне,Хороший стан,,1,3,Житомирська,"50.456175, 30.365628",1.470980870862478,1
https://rieltor.ua/flats-rent/view/10831572/,1.0,11000.0,70.0,ПРЕМІУМ,Дарницький,"Бориса Гмирі вул., 17",50.39185715,30.63508797,,6,Українська панель,Роздільне,Перша здача,,1,2,Позняки,"50.398056, 30.633333",0.700416902737465,1
https://rieltor.ua/flats-rent/view/10424515/,2.0,36940.0,160.0,ПРЕМІУМ,Печерський,"Кловський узвiз, 7",50.43837738,30.53880501,,33,Бетонно монолітний,Суміжно-роздільна,Євроремонт,,3,4,Кловська,"50.436944, 30.531667",0.5300585104129268,1
https://rieltor.ua/flats-rent/view/10834792/,1.0,18000.0,88.0,ПРЕМІУМ,Дарницький,"Дніпровська наб., 18б",50.39897919,30.61259842,,18,Бетонно монолітний,Роздільне,Євроремонт,,1,4,Осокорки,"50.395278, 30.616111",0.4810070458707872,1
https://rieltor.ua/flats-rent/view/10802364/,2.0,51716.0,134.0,ПРЕМІУМ,Печерський,"Джона Маккейна вул. (Кудрі Івана), 1",50.41391373,30.52643967,Либідська,22,None,Суміжно-роздільна,Хороший стан,,3,3,"Палац ""Україна""","50.420833, 30.520833",0.8658877302573273,1
https://rieltor.ua/flats-rent/view/10832570/,2.0,23000.0,106.0,ПРЕМІУМ,Шевченківський,"Сікорського Ігоря вул. (Танкова), 4д",50.4651947,30.42817307,,18,None,Дизайнерський ремонт,Дизайнерський ремонт,,3,5,Берестейська,"50.458333, 30.420833",0.9230951584569702,1
https://rieltor.ua/flats-rent/view/10819147/,3.0,30000.0,156.0,ПРЕМІУМ,Печерський,"Лесі Українки бульв., 24",50.43009186,30.53510284,,5,Стара цегла,Роздільне,Євроремонт,,3,4,Печерська,"50.4275, 30.538889",0.3936851548464492,1
https://rieltor.ua/flats-rent/view/10814998/,1.0,38787.0,115.0,ПРЕМІУМ,Печерський,"Іоана Павла II вул. (Лумумби Патріса), 6",50.42055893,30.53048134,,3,None,Студія,Дизайнерський ремонт,,3,5,"Палац ""Україна""","50.420833, 30.520833",0.6842384330945177,1
https://rieltor.ua/flats-rent/view/10828842/,3.0,55410.0,222.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 7",50.4109726,30.54658699,,18,None,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.7956246358627904,1
https://rieltor.ua/flats-rent/view/10826027/,4.0,19000.0,200.0,ПРЕМІУМ,Дніпровський,"Євгена Сверстюка вул. (Раскової Марини), 52В",50.44324112,30.60582733,,2,Українська цегла,Роздільне,Перша здача,,1,2,Лівобережна,"50.451389, 30.598889",1.030632465259413,1
https://rieltor.ua/flats-rent/view/10547475/,1.0,16623.0,45.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 15",50.40879059,30.5449543,,30,Бетонно монолітний,Суміжна,Євроремонт,,3,4,Дружби народів,"50.418056, 30.545",1.030271674281363,1
https://rieltor.ua/flats-rent/view/10833813/,3.0,23000.0,140.0,ПРЕМІУМ,Солом'янський,"Патріарха Мстислава Скрипника вул., 48а",50.43392181,30.47941399,,10,None,Роздільне,Дизайнерський ремонт,,2,5,Вокзальна,"50.441667, 30.4875",1.034241689081147,1
https://rieltor.ua/flats-rent/view/10834225/,1.0,14500.0,62.0,ПРЕМІУМ,Печерський,"Михайла Бойчука вул. (Кіквідзе), 14",50.41415405,30.54849243,,3,Сталінка,Роздільне,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.4994822224685001,1
https://rieltor.ua/flats-rent/view/10787034/,3.0,24000.0,146.0,ПРЕМІУМ,Солом'янський,"Патріарха Мстислава Скрипника вул., 48а",50.43392181,30.47941399,,10,Бетонно монолітний,Суміжно-роздільна,Дизайнерський ремонт,,2,5,Вокзальна,"50.441667, 30.4875",1.034241689081147,1
https://rieltor.ua/flats-rent/view/10834110/,1.0,14500.0,64.0,ПРЕМІУМ,Печерський,"Михайла Бойчука вул. (Кіквідзе), 14",50.41415405,30.54849243,,3,Стара цегла,Студія,Євроремонт,,3,4,Дружби народів,"50.418056, 30.545",0.4994822224685001,1
https://rieltor.ua/flats-rent/view/10827159/,2.0,51716.0,120.0,ПРЕМІУМ,Голосіївський,"Антоновича вул. (Горького), 44",50.43367767,30.51318169,Олімпійська,9,Бетонно монолітний,Студія,Дизайнерський ремонт,,2,5,Олімпійська,"50.431944, 30.516389",0.2979414882812133,1
https://rieltor.ua/flats-rent/view/10790328/,2.0,25858.0,95.0,ПРЕМІУМ,Шевченківський,"Перемоги, 5-В",50.4465332,30.48665428,,27,Українська цегла,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Вокзальна,"50.441667, 30.4875",0.5444007696345233,1
https://rieltor.ua/flats-rent/view/10822646/,2.0,12000.0,82.0,ПРЕМІУМ,Печерський,"Лесі Українки бульв., 19",50.42848969,30.53848457,,8,Стара цегла,Суміжна,Хороший стан,,3,3,Печерська,"50.4275, 30.538889",0.1137163300329411,1
https://rieltor.ua/flats-rent/view/10802924/,2.0,23000.0,134.0,ПРЕМІУМ,Деснянський,"Радистів вул., 14",50.47623062,30.67006874,,3,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,1,5,Лісова,"50.464639, 30.645556",2.161250475093899,2
https://rieltor.ua/flats-rent/view/10826282/,2.0,12500.0,82.0,ПРЕМІУМ,Печерський,"Лесі Українки бульв., 19",50.42848969,30.53848457,,9,None,Суміжна,Чудовий стан,,3,4,Печерська,"50.4275, 30.538889",0.1137163300329411,1
https://rieltor.ua/flats-rent/view/10819844/,2.0,14000.0,90.0,ПРЕМІУМ,Оболонський,"Героїв полку ""Азов"" вул. (Малиновського маршала), 27/23",50.50591278,30.50748444,Мінська,4,Українська цегла,Роздільне,Євроремонт,,2,4,Оболонь,"50.501111, 30.498056",0.8542380017745035,1
https://rieltor.ua/flats-rent/view/10830847/,1.0,6400.0,66.0,ПРЕМІУМ,Деснянський,"радунська, 11",50.53032303,30.59884644,,4,Роздільне,Роздільне,Хороший стан,,1,3,Героїв Дніпра,"50.5225, 30.498611",7.138750905355657,3
https://rieltor.ua/flats-rent/view/10825753/,4.0,129290.0,260.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 11",50.40934753,30.54587746,,14,None,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.9703316890640064,1
https://rieltor.ua/flats-rent/view/10829861/,4.0,118208.0,290.0,ПРЕМІУМ,Печерський,"Василя Тютюнника вул. (Барбюса Анрі), 37",50.42152405,30.52565956,Палац Україна,7,None,Суміжно-роздільна,Дизайнерський ремонт,,3,5,"Палац ""Україна""","50.420833, 30.520833",0.3504730265189218,1
https://rieltor.ua/flats-rent/view/10550279/,3.0,29552.0,222.0,ПРЕМІУМ,Печерський,"Ковпака вул., 17",50.41722488,30.52476311,Либідська,5,Бетонно монолітний,Роздільне,Євроремонт,,3,4,"Палац ""Україна""","50.420833, 30.520833",0.4883628740181915,1
https://rieltor.ua/flats-rent/view/10821830/,1.0,22164.0,71.0,ПРЕМІУМ,Печерський,"Михайла Бойчука вул. (Кіквідзе), 41",50.4053154,30.55308914,,14,None,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Видубичі,"50.402222, 30.560833",0.647709738998766,1
https://rieltor.ua/flats-rent/view/10826231/,2.0,36940.0,80.0,ПРЕМІУМ,Печерський,"Джона Маккейна вул. (Кудрі Івана), 7",50.41595459,30.53064728,Либідська,19,None,Суміжно-роздільна,Дизайнерський ремонт,,3,5,"Палац ""Україна""","50.420833, 30.520833",0.8819115256899043,1
https://rieltor.ua/flats-rent/view/10729782/,5.0,221640.0,376.0,ПРЕМІУМ,Шевченківський,"Володимирська вул., 20",50.45384598,30.51561165,,3,None,Роздільне,Дизайнерський ремонт,,3,5,Золоті ворота,"50.448333, 30.513333",0.633889688114568,1
https://rieltor.ua/flats-rent/view/10815002/,2.0,29552.0,107.0,ПРЕМІУМ,Шевченківський,"Глибочицька вул., 73",50.46321487,30.50396919,Контрактова площа,18,Українська цегла,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Контрактова площа,"50.465, 30.516667",0.9204398337643128,1
https://rieltor.ua/flats-rent/view/10814942/,2.0,27705.0,100.0,ПРЕМІУМ,Шевченківський,"Берестейський просп. (Перемоги), 5-В",50.4465332,30.48665428,,26,Українська цегла,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Вокзальна,"50.441667, 30.4875",0.5444007696345233,1
https://rieltor.ua/flats-rent/view/10803130/,1.0,24011.0,82.0,ПРЕМІУМ,Шевченківський,"Берестейський просп. (Перемоги), 5",50.44735336,30.48682785,,8,None,None,Дизайнерський ремонт,,3,5,Вокзальна,"50.441667, 30.4875",0.6340832565758922,1
https://rieltor.ua/flats-rent/view/10832763/,3.0,129290.0,224.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 1-20а",50.4133873,30.54660797,,11,None,Роздільне,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.5314908483083673,1
https://rieltor.ua/flats-rent/view/10828522/,3.0,59104.0,181.0,ПРЕМІУМ,Печерський,"Джона Маккейна вул. (Кудрі Івана), 7",50.41595459,30.53064728,Либідська,10,None,Суміжно-роздільна,Дизайнерський ремонт,,3,5,"Палац ""Україна""","50.420833, 30.520833",0.8819115256899043,1
https://rieltor.ua/flats-rent/view/10829171/,3.0,55410.0,177.0,ПРЕМІУМ,Печерський,"Джона Маккейна вул. (Кудрі Івана), 1б",50.41460419,30.52643013,Либідська,21,Українська цегла,Роздільне,Євроремонт,,3,4,"Палац ""Україна""","50.420833, 30.520833",0.7981082143573985,1
https://rieltor.ua/flats-rent/view/10825870/,1.0,9000.0,59.0,ПРЕМІУМ,Оболонський,"Оболонський просп., 16б",50.50774002,30.50016403,Мінська,2,None,None,Чудовий стан,,2,4,Мінська,"50.512222, 30.498333",0.514918324768759,1
https://rieltor.ua/flats-rent/view/10833157/,2.0,7000.0,96.0,ПРЕМІУМ,Дніпровський,"Князя Романа Мстиславича вул. (Жмаченка генерала), 16",50.46208572,30.60860062,,2,Українська цегла,Роздільне,Хороший стан,,1,3,Дарниця,"50.455556, 30.613056",0.7916160176246967,1
https://rieltor.ua/flats-rent/view/10832804/,1.0,17500.0,94.0,ПРЕМІУМ,Голосіївський,"Теремківська вул., 3 а",50.37120438,30.4552021,Теремки,19,None,Роздільне,Євроремонт,,2,4,Теремки,"50.367044, 30.454203",0.468008713656347,1
https://rieltor.ua/flats-rent/view/10613558/,1.0,10500.0,68.0,ПРЕМІУМ,Оболонський,"Петра Калнишевського вул. (Майорова Михайла), 14",50.52372742,30.46732712,,21,Бетонно монолітний,Студія,Дизайнерський ремонт,,2,5,Героїв Дніпра,"50.5225, 30.498611",2.2157915975486304,2
https://rieltor.ua/flats-rent/view/10826478/,2.0,15500.0,83.0,ПРЕМІУМ,Голосіївський,"Велика Васильківська вул. (Червоноармійська), 136",50.41396332,30.52380943,Либідська,3,Стара цегла,Роздільне,Чудовий стан,,2,4,"Палац ""Україна""","50.420833, 30.520833",0.7924494324916477,1
https://rieltor.ua/flats-rent/view/10818096/,1.0,7500.0,57.0,ПРЕМІУМ,Дніпровський,"Митрополита Андрея Шептицького вул. (Луначарського Анатолія), 24",50.45926285,30.59085083,,3,None,None,Хороший стан,,1,3,Лівобережна,"50.451389, 30.598889",1.0442190605525186,1
https://rieltor.ua/flats-rent/view/10818164/,1.0,15500.0,64.0,ПРЕМІУМ,Подільський,"Правди просп., 41а",50.50221252,30.42772102,,15,Бетонно монолітний,Роздільне,Євроремонт,,2,4,Сирець,"50.476111, 30.430556",2.9092779696175053,2
https://rieltor.ua/flats-rent/view/10818205/,1.0,15500.0,65.0,ПРЕМІУМ,Подільський,"Правди просп., 41а",50.50221252,30.42772102,,15,None,Євроремонт,Євроремонт,,2,4,Сирець,"50.476111, 30.430556",2.9092779696175053,2
https://rieltor.ua/flats-rent/view/10718323/,1.0,11000.0,52.0,ПРЕМІУМ,Дніпровський,"Каховська вул., 62а",50.46295929,30.5928688,,24,None,Євроремонт,Євроремонт,,1,4,Лівобережна,"50.451389, 30.598889",1.3553100882205524,1
https://rieltor.ua/flats-rent/view/10830065/,1.0,11000.0,52.0,ПРЕМІУМ,Дніпровський,"Каховська вул., 62",50.46349335,30.59081841,,24,Бетонно монолітний,Студія,Євроремонт,,1,4,Лівобережна,"50.451389, 30.598889",1.4621853053328702,1
https://rieltor.ua/flats-rent/view/10659976/,2.0,15000.0,124.0,ПРЕМІУМ,Оболонський,"Петра Калнишевського вул. (Майорова Михайла), 14",50.52564621,30.46795082,,21,Бетонно монолітний,Роздільне,Євроремонт,,2,4,Героїв Дніпра,"50.5225, 30.498611",2.1955003818265024,2
https://rieltor.ua/flats-rent/view/10815322/,2.0,48022.0,150.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 7",50.4109726,30.54658699,,13,Бетонно монолітний,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.7956246358627904,1
https://rieltor.ua/flats-rent/view/10808436/,1.0,24000.0,77.0,ПРЕМІУМ,Печерський,"Менделєєва вул., 19",50.41066742,30.53593636,Либідська,3,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",1.0427987214206298,1
https://rieltor.ua/flats-rent/view/10826178/,1.0,8500.0,55.0,ПРЕМІУМ,Подільський,"Свободи просп., 26а",50.51399231,30.42404747,,5,Бетонно монолітний,Роздільне,Чудовий стан,,2,4,Сирець,"50.476111, 30.430556",4.237294625173509,2
https://rieltor.ua/flats-rent/view/10834298/,3.0,16000.0,168.0,ПРЕМІУМ,Подільський,"Правди просп., 31А",50.50307846,30.4368,,8,None,Євроремонт,Євроремонт,,2,4,Сирець,"50.476111, 30.430556",3.0310052910481287,2
https://rieltor.ua/flats-rent/view/10834182/,2.0,55040.6,138.0,ПРЕМІУМ,Дарницький,"Трускавецька вул., 10 Д",50.40243912,30.60132217,,5,Бетонно монолітний,Роздільне,Перша здача,,1,2,Славутич,"50.394167, 30.604167",0.9416607845939028,1
https://rieltor.ua/flats-rent/view/10703222/,2.0,16000.0,122.0,ПРЕМІУМ,Оболонський,"Петра Калнишевського вул. (Майорова Михайла), 14",50.52360916,30.46744919,,21,None,Роздільне,Євроремонт,,2,4,Героїв Дніпра,"50.5225, 30.498611",2.206407080470663,2
https://rieltor.ua/flats-rent/view/10806604/,1.0,23000.0,70.0,ПРЕМІУМ,Печерський,"Менделєєва вул., 19",50.41061401,30.53590393,Либідська,3,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",1.0488947538044584,1
https://rieltor.ua/flats-rent/view/10832851/,1.0,23000.0,67.0,ПРЕМІУМ,Печерський,"Менделєєва вул., 19",50.41062927,30.53597069,Либідська,2,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",1.0446527440267523,1
https://rieltor.ua/flats-rent/view/10790309/,2.0,36940.0,96.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 15б",50.40810013,30.5449295,,8,Бетонно монолітний,Роздільне,Перша здача,,3,2,Дружби народів,"50.418056, 30.545",1.1070535054997896,1
https://rieltor.ua/flats-rent/view/10832309/,2.0,51716.0,134.0,ПРЕМІУМ,Печерський,"Євгена Коновальця вул. (Щорса), 26а",50.42743301,30.53043365,,6,Бетонно монолітний,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Печерська,"50.4275, 30.538889",0.5989999211429345,1
https://rieltor.ua/flats-rent/view/10776798/,3.0,59104.0,198.0,ПРЕМІУМ,Печерський,"Буслівська вул., 12",50.40743637,30.55675888,,15,Газоблок,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Видубичі,"50.402222, 30.560833",0.6477272661898029,1
https://rieltor.ua/flats-rent/view/10776246/,3.0,30000.0,215.0,ПРЕМІУМ,Солом'янський,"Лобановського просп. (Червонозоряний), 4В",50.42233276,30.4624939,,23,Українська цегла,Роздільне,Дизайнерський ремонт,,2,5,Вокзальна,"50.441667, 30.4875",2.785509676467214,2
https://rieltor.ua/flats-rent/view/10661090/,3.0,31399.0,238.0,ПРЕМІУМ,Печерський,"Євгена Коновальця вул. (Щорса), 32Г",50.42557526,30.53094864,Палац Україна,15,Українська цегла,Роздільне,Дизайнерський ремонт,,3,5,Печерська,"50.4275, 30.538889",0.6018251969359822,1
https://rieltor.ua/flats-rent/view/10834379/,1.0,29552.0,106.0,ПРЕМІУМ,Печерський,"Предславинська вул., 53",50.41633606,30.52649879,Либідська,7,Бетонно монолітний,Суміжно-роздільна,Євроремонт,,3,4,"Палац ""Україна""","50.420833, 30.520833",0.6412318421085167,1
https://rieltor.ua/flats-rent/view/10820538/,1.0,22164.0,95.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 12",50.41279221,30.54558754,,9,Бетонно монолітний,Роздільне,Євроремонт,,3,4,Дружби народів,"50.418056, 30.545",0.586785364926299,1
https://rieltor.ua/flats-rent/view/10785860/,2.0,48022.0,155.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 7",50.4109726,30.54658699,,14,None,Роздільне,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.7956246358627904,1
https://rieltor.ua/flats-rent/view/10757858/,3.0,48022.0,166.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 16",50.41067886,30.54550934,,10,Бетонно монолітний,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.821094075922735,1
https://rieltor.ua/flats-rent/view/10621412/,3.0,12000.0,117.0,ПРЕМІУМ,Шевченківський,"Деревлянська вул. (Якіра), 16",50.46502304,30.46817589,,5,Сталінка,Суміжно-роздільна,Хороший стан,,3,3,Лук'янівська,"50.462222, 30.481667",1.0044522892841934,1
https://rieltor.ua/flats-rent/view/10812495/,2.0,15800.0,85.0,ПРЕМІУМ,Печерський,"Печерський узвiз, 11",50.43670273,30.53492928,,5,Стара цегла,Студія,Євроремонт,,3,4,Кловська,"50.436944, 30.531667",0.2325975865127043,1
https://rieltor.ua/flats-rent/view/10828037/,1.0,19000.0,93.0,ПРЕМІУМ,Солом'янський,"Патріарха Мстислава Скрипника вул., 48А",50.43391418,30.47864532,,16,Бетонно монолітний,Суміжно-роздільна,Дизайнерський ремонт,,2,5,Вокзальна,"50.441667, 30.4875",1.06603554299978,1
https://rieltor.ua/flats-rent/view/10833710/,2.0,47985.06,110.0,ПРЕМІУМ,Голосіївський,"Антоновича вул. (Горького), 44",50.4335556,30.51303101,Олімпійська,9,None,Перша здача,Перша здача,,2,2,Олімпійська,"50.431944, 30.516389",0.2977971113424503,1
https://rieltor.ua/flats-rent/view/10745319/,3.0,33246.0,131.0,ПРЕМІУМ,Печерський,"Бендукідзе Кахи вул., 2",50.41108704,30.54312706,,11,None,Роздільне,Хороший стан,,3,3,Дружби народів,"50.418056, 30.545",0.786194695434359,1
https://rieltor.ua/flats-rent/view/10804087/,2.0,33246.0,95.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 19б",50.4071579,30.54362679,,4,Бетонно монолітний,Студія,Перша здача,,3,2,Дружби народів,"50.418056, 30.545",1.215713797109014,1
https://rieltor.ua/flats-rent/view/10828327/,4.0,110820.0,320.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 11",50.40934753,30.54587746,,9,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.9703316890640064,1
https://rieltor.ua/flats-rent/view/10816126/,3.0,55410.0,205.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 16",50.41067886,30.54550934,,8,None,Дизайнерський ремонт,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.821094075922735,1
https://rieltor.ua/flats-rent/view/10803923/,3.0,68339.0,240.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 14",50.41180038,30.54562759,,11,None,Дизайнерський ремонт,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.6970131691756506,1
https://rieltor.ua/flats-rent/view/10793915/,4.0,66492.0,228.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 9",50.41012192,30.54658699,,16,None,Дизайнерський ремонт,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.8893670414596836,1
https://rieltor.ua/flats-rent/view/10793847/,3.0,44328.0,200.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 9",50.41012192,30.54658699,,28,None,Дизайнерський ремонт,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.8893670414596836,1
https://rieltor.ua/flats-rent/view/10779071/,3.0,18000.0,204.9,ПРЕМІУМ,Солом'янський,"Вузівська вул., 5",50.42461395,30.46537781,,13,None,None,Чудовий стан,,2,4,Вокзальна,"50.441667, 30.4875",2.459828658202233,2
https://rieltor.ua/flats-rent/view/10802092/,2.0,27000.0,135.0,ПРЕМІУМ,Печерський,"Панаса Мирного вул., 28А",50.43444061,30.53705788,,9,Українська цегла,Роздільне,Євроремонт,,3,4,Кловська,"50.436944, 30.531667",0.4725087699023793,1
https://rieltor.ua/flats-rent/view/10831218/,1.0,24000.0,92.0,ПРЕМІУМ,Солом'янський,"Липківского Василя вул. (Урицького), 38",50.43258286,30.47502327,,4,Бетонно монолітний,Роздільне,Євроремонт,,2,4,Вокзальна,"50.441667, 30.4875",1.3420643374925616,1
https://rieltor.ua/flats-rent/view/9639034/,2.0,44328.0,102.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 17",50.43330002,30.51670074,Площа Льва Толстого,10,Бетонно монолітний,Студія,Євроремонт,,3,4,Олімпійська,"50.431944, 30.516389",0.1523906806278969,1
https://rieltor.ua/flats-rent/view/10830473/,3.0,24950.0,145.0,ПРЕМІУМ,Шевченківський,"Салютна вул., 2б",50.47113037,30.40116882,,2,Бетонно монолітний,Роздільне,Хороший стан,,3,3,Нивки,"50.458653, 30.404042",1.4022457536579946,1
https://rieltor.ua/flats-rent/view/10831969/,2.0,24000.0,92.0,ПРЕМІУМ,Солом'янський,"Липківского Василя вул. (Урицького), 38",50.43258286,30.47502327,,4,None,None,Дизайнерський ремонт,,2,5,Вокзальна,"50.441667, 30.4875",1.3420643374925616,1
https://rieltor.ua/flats-rent/view/10833355/,1.0,33246.0,89.0,ПРЕМІУМ,Печерський,"Предславинська вул., 55а",50.41587067,30.52728844,Либідська,16,Бетонно монолітний,Роздільне,Чудовий стан,,3,4,"Палац ""Україна""","50.420833, 30.520833",0.7166995486931372,1
https://rieltor.ua/flats-rent/view/10832364/,1.0,14500.0,71.0,ПРЕМІУМ,Голосіївський,"Заболотного академіка вул., 1а",50.37034607,30.46151543,Теремки,21,Бетонно монолітний,Роздільне,Євроремонт,,2,4,Теремки,"50.367044, 30.454203",0.6354514363933303,1
https://rieltor.ua/flats-rent/view/10734282/,4.0,184700.0,347.0,ПРЕМІУМ,Печерський,"Драгомирова вул., 15",50.40879059,30.5449543,,27,None,None,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",1.030271674281363,1
https://rieltor.ua/flats-rent/view/10815742/,4.0,129290.0,235.0,ПРЕМІУМ,Печерський,"Городецького архітектора вул., 17/1",50.44685745,30.52747154,,4,Дореволюційний,Суміжно-роздільна,Чудовий стан,,3,4,Хрещатик,"50.44726, 30.52483",0.1923233899491167,1
https://rieltor.ua/flats-rent/view/10831519/,2.0,24000.0,104.0,ПРЕМІУМ,Солом'янський,"Липківского Василя вул. (Урицького), 38",50.43258286,30.47502327,,4,None,None,Євроремонт,,2,4,Вокзальна,"50.441667, 30.4875",1.3420643374925616,1
